0.048533,8.9297e-13,1.9023e-09,1.5384e-07,2.4676e-05,0.0016387,0.0025786,9.2832e-06,0.00045116,0.032146,0.55961,0.22883,1.9161e-09,1.5383e-07,2.4675e-05,0.0016386,0.0025786,3.6729e-09,2.9501e-07,4.7267e-05,0.0031329,0.0049168,1.9137e-09,1.5384e-07,2.4676e-05,0.0016387,0.0025787,1.2198e-09,1.0166e-07,1.7286e-05,0.0012547,0.0021984,1.9064e-09,1.5383e-07,2.4675e-05,0.0016386,0.0025785,3.6524e-09,2.9501e-07,4.7267e-05,0.0031329,0.0049168,0.029711,1.2306e-05,4.4975e-10,5.5269e-08,2.0371e-07,4.3873e-05,0.003015,0.00519,0.02173,0.0021145,0.0037496,0.016157,1.3769e-21,2.3334e-19,9.8164e-17,2.1394e-14,1.1611e-13,2.6058e-21,4.42e-19,1.8591e-16,4.0512e-14,2.1982e-13,1.375e-21,2.3335e-19,9.8168e-17,2.1395e-14,1.1611e-13,2.6079e-21,4.4199e-19,1.8591e-16,4.0511e-14,2.1981e-13,2.3837e-17,9.5577e-16,1.6535e-12,1.5654e-13
0.10305,7.6732e-12,1.1093e-08,7.626e-07,9.5858e-05,0.0044635,0.0048047,2.8433e-06,0.00016151,0.014851,0.3961,0.20062,1.1186e-08,7.6258e-07,9.5855e-05,0.0044634,0.0048047,2.1423e-08,1.4611e-06,0.00018336,0.0085108,0.009117,1.1169e-08,7.6261e-07,9.5858e-05,0.0044635,0.0048048,7.3983e-09,5.2835e-07,7.1761e-05,0.0038054,0.0048065,1.112e-08,7.6257e-07,9.5855e-05,0.0044633,0.0048046,2.1285e-08,1.4611e-06,0.00018336,0.0085108,0.009117,0.069221,1.5068e-05,3.417e-09,3.6171e-07,1.1118e-06,0.00020593,0.010713,0.011927,0.035823,0.007679,0.0090074,0.028471,1.703e-20,2.6705e-18,1.0238e-15,2.0098e-13,9.8164e-13,3.2224e-20,5.0577e-18,1.9386e-15,3.8049e-13,1.858e-12,1.7005e-20,2.6706e-18,1.0238e-15,2.0099e-13,9.8167e-13,3.2252e-20,5.0577e-18,1.9386e-15,3.8049e-13,1.8579e-12,2.489e-16,9.2243e-15,1.4306e-11,1.3525e-12
3.6412e-08,2.2282e-20,1.2742e-16,1.5457e-14,4.3206e-12,5.8966e-10,1.9985e-09,2.8041e-16,3.3883e-14,9.4395e-12,1.2826e-09,4.3257e-09,0.31721,0.4628,0.006756,3.4063e-06,6.009e-07,2.4638e-16,2.9748e-14,8.3112e-12,1.1335e-09,3.8387e-09,1.2795e-16,1.5457e-14,4.3206e-12,5.8967e-10,1.9986e-09,2.8148e-16,3.3883e-14,9.4395e-12,1.2826e-09,4.3257e-09,4.3326e-17,5.3699e-15,1.5479e-12,2.1956e-10,7.7588e-10,2.4542e-16,2.9748e-14,8.3112e-12,1.1335e-09,3.8387e-09,1.6751e-08,2.121e-11,1.5405e-17,2.7429e-15,1.5579e-14,4.8905e-12,6.1161e-10,2.3214e-09,1.8806e-08,6.7481e-10,2.555e-09,2.0651e-08,1.2989e-29,2.7197e-27,1.4656e-24,4.2014e-22,3.007e-21,2.4593e-29,5.1535e-27,2.7769e-24,7.9592e-22,5.6959e-21,1.2974e-29,2.7198e-27,1.4657e-24,4.2015e-22,3.0071e-21,2.461e-29,5.1534e-27,2.7769e-24,7.9592e-22,5.6959e-21,3.5479e-25,1.7647e-23,4.0651e-20,3.8654e-21
2.4102e-07,3.2878e-19,1.4364e-15,1.5681e-13,3.8285e-11,4.4458e-09,1.2813e-08,3.1538e-15,3.4275e-13,8.3333e-11,9.6232e-09,2.756e-08,0.04325,0.9243,0.022917,1.5344e-05,3.1661e-06,2.7776e-15,3.0167e-13,7.3601e-11,8.5392e-09,2.4585e-08,1.443e-15,1.5681e-13,3.8285e-11,4.4458e-09,1.2813e-08,3.1671e-15,3.4275e-13,8.3333e-11,9.6232e-09,2.756e-08,4.9993e-16,5.5957e-14,1.417e-11,1.7249e-09,5.2312e-09,2.7657e-15,3.0167e-13,7.3601e-11,8.5392e-09,2.4585e-08,1.1339e-07,1.1644e-10,2.0828e-16,3.3575e-14,1.7049e-13,4.8535e-11,5.2653e-09,1.6866e-08,1.1882e-07,5.797e-09,1.8512e-08,1.3004e-07,2.5329e-28,4.9855e-26,2.5019e-23,6.6361e-21,4.3943e-20,4.7951e-28,9.4458e-26,4.7398e-23,1.257e-20,8.3225e-20,2.5299e-28,4.9856e-26,2.502e-23,6.6364e-21,4.3944e-20,4.7986e-28,9.4457e-26,4.7398e-23,1.257e-20,8.3224e-20,6.0617e-24,2.8328e-22,6.021e-19,5.7175e-20
3.5078e-05,1.3883e-16,4.357e-13,4.1572e-11,8.4617e-09,7.8046e-07,1.768e-06,9.5358e-13,9.049e-11,1.8317e-08,1.6762e-06,3.7617e-06,0.00068558,0.024885,0.97271,0.0011869,0.0003158,8.4258e-13,7.9922e-11,1.6253e-08,1.4971e-06,3.3861e-06,4.3796e-13,4.1573e-11,8.4618e-09,7.8046e-07,1.768e-06,9.5812e-13,9.049e-11,1.8317e-08,1.6762e-06,3.7617e-06,1.5641e-13,1.5387e-11,3.2813e-09,3.2243e-07,7.8341e-07,8.385e-13,7.9922e-11,1.6253e-08,1.4971e-06,3.3861e-06,1.717e-05,1.2607e-08,7.9113e-14,1.1272e-11,4.9602e-11,1.2461e-08,1.1128e-06,2.7806e-06,1.5934e-05,1.2213e-06,3.0379e-06,1.7336e-05,1.4818e-25,2.7168e-23,1.2548e-20,3.0365e-18,1.8328e-17,2.8049e-25,5.1468e-23,2.3769e-20,5.751e-18,3.4706e-17,1.4799e-25,2.7169e-23,1.2549e-20,3.0367e-18,1.8329e-17,2.807e-25,5.1468e-23,2.3769e-20,5.7509e-18,3.4706e-17,3.0434e-21,1.323e-19,2.5548e-16,2.4224e-17
0.049315,7.5069e-13,1.6083e-09,1.307e-07,2.1129e-05,0.001421,0.0022732,3.5055e-09,2.829e-07,4.5379e-05,0.0030135,0.0047422,9.3583e-06,0.00045109,0.032133,0.55872,0.22737,3.1106e-09,2.5104e-07,4.0532e-05,0.00272,0.0043384,1.6179e-09,1.307e-07,2.113e-05,0.001421,0.0022732,3.5247e-09,2.829e-07,4.5379e-05,0.0030135,0.0047422,6.0028e-10,5.0708e-08,8.7291e-06,0.00064457,0.0011506,3.0932e-09,2.5103e-07,4.0532e-05,0.00272,0.0043384,0.025974,1.1058e-05,3.791e-10,4.6751e-08,1.7311e-07,3.7447e-05,0.0025952,0.0045323,0.019242,0.0028346,0.0049128,0.020708,1.1497e-21,1.9509e-19,8.2209e-17,1.7953e-14,9.7642e-14,2.1758e-21,3.6954e-19,1.557e-16,3.3995e-14,1.8485e-13,1.1481e-21,1.951e-19,8.2212e-17,1.7953e-14,9.7645e-14,2.1776e-21,3.6954e-19,1.557e-16,3.3994e-14,1.8485e-13,1.9962e-17,8.0161e-16,1.3899e-12,1.3158e-13
0.10492,6.4667e-12,9.4249e-09,6.52e-07,8.2852e-05,0.0039348,0.0043511,2.0448e-08,1.4024e-06,0.00017628,0.0082085,0.0088364,2.8576e-06,0.00016111,0.014799,0.39357,0.19773,1.8231e-08,1.251e-06,0.00015868,0.0075095,0.0082605,9.49e-09,6.5201e-07,8.2853e-05,0.0039349,0.0043513,2.0577e-08,1.4024e-06,0.00017628,0.0082086,0.0088365,3.6692e-09,2.662e-07,3.6712e-05,0.0019916,0.0025756,1.8114e-08,1.251e-06,0.00015868,0.0075095,0.0082605,0.061545,1.41e-05,2.8891e-09,3.0718e-07,9.4994e-07,0.00017695,0.0093204,0.010643,0.032762,0.010121,0.011408,0.03471,1.4239e-20,2.2361e-18,8.5889e-16,1.6901e-13,8.2764e-13,2.6942e-20,4.235e-18,1.6264e-15,3.1997e-13,1.5665e-12,1.4218e-20,2.2362e-18,8.5892e-16,1.6902e-13,8.2766e-13,2.6966e-20,4.235e-18,1.6264e-15,3.1997e-13,1.5665e-12,2.0881e-16,7.7522e-15,1.2054e-11,1.1397e-12
3.5539e-08,2.3289e-20,1.333e-16,1.6163e-14,4.5153e-12,6.1571e-10,2.0848e-09,2.928e-16,3.5366e-14,9.847e-12,1.337e-09,4.5052e-09,1.3398e-16,1.6163e-14,4.5151e-12,6.1568e-10,2.0847e-09,0.31468,0.46126,0.0067408,3.4007e-06,6.0122e-07,1.3386e-16,1.6163e-14,4.5153e-12,6.1571e-10,2.0848e-09,2.9392e-16,3.5366e-14,9.8469e-12,1.337e-09,4.5051e-09,1.335e-16,1.6163e-14,4.5151e-12,6.1568e-10,2.0847e-09,8.2329e-17,1.0215e-14,2.9443e-12,4.1756e-10,1.4751e-09,1.7458e-08,2.208e-11,1.6097e-17,2.8653e-15,1.6267e-14,5.1047e-12,6.3802e-10,2.4197e-09,1.9588e-08,7.0245e-10,2.6577e-09,2.1466e-08,1.3586e-29,2.8444e-27,1.5325e-24,4.3922e-22,3.1429e-21,2.5724e-29,5.3896e-27,2.9036e-24,8.3207e-22,5.9533e-21,1.3571e-29,2.8445e-27,1.5326e-24,4.3923e-22,3.143e-21,2.5741e-29,5.3896e-27,2.9036e-24,8.3207e-22,5.9532e-21,3.7098e-25,1.8449e-23,4.249e-20,4.0402e-21
2.3573e-07,3.4379e-19,1.5034e-15,1.6405e-13,4.0025e-11,4.6437e-09,1.3369e-08,3.2947e-15,3.5791e-13,8.6972e-11,1.0036e-08,2.8715e-08,1.5117e-15,1.6404e-13,4.0023e-11,4.6435e-09,1.3369e-08,0.043106,0.92425,0.022916,1.5347e-05,3.1742e-06,1.5103e-15,1.6405e-13,4.0025e-11,4.6437e-09,1.3369e-08,3.3086e-15,3.5791e-13,8.6972e-11,1.0036e-08,2.8714e-08,1.5059e-15,1.6404e-13,4.0023e-11,4.6435e-09,1.3369e-08,9.5063e-16,1.0654e-13,2.6978e-11,3.2833e-09,9.9544e-09,1.1823e-07,1.2127e-10,2.1774e-16,3.5088e-14,1.781e-13,5.0685e-11,5.4952e-09,1.7588e-08,1.2381e-07,6.0375e-09,1.9266e-08,1.3524e-07,2.6503e-28,5.2158e-26,2.6171e-23,6.9403e-21,4.5947e-20,5.0174e-28,9.8822e-26,4.958e-23,1.3146e-20,8.7022e-20,2.6471e-28,5.216e-26,2.6172e-23,6.9405e-21,4.5949e-20,5.021e-28,9.8822e-26,4.958e-23,1.3146e-20,8.7021e-20,6.3408e-24,2.9628e-22,6.2959e-19,5.9785e-20
3.4357e-05,1.4513e-16,4.5577e-13,4.3462e-11,8.8386e-09,8.1415e-07,1.8414e-06,9.9572e-13,9.4441e-11,1.9102e-08,1.746e-06,3.913e-06,4.5863e-13,4.3461e-11,8.8382e-09,8.1412e-07,1.8413e-06,0.00068405,0.024884,0.97271,0.0011874,0.00031694,4.5814e-13,4.3462e-11,8.8386e-09,8.1416e-07,1.8414e-06,1.0005e-12,9.4441e-11,1.9102e-08,1.746e-06,3.913e-06,4.5663e-13,4.346e-11,8.8382e-09,8.1412e-07,1.8413e-06,2.9737e-13,2.9294e-11,6.2461e-09,6.135e-07,1.4896e-06,1.7881e-05,1.3103e-08,8.2679e-14,1.1775e-11,5.1793e-11,1.3005e-08,1.1604e-06,2.896e-06,1.6575e-05,1.271e-06,3.1579e-06,1.8001e-05,1.5503e-25,2.8419e-23,1.3123e-20,3.175e-18,1.9159e-17,2.9344e-25,5.3838e-23,2.4859e-20,6.0132e-18,3.628e-17,1.5483e-25,2.842e-23,1.3124e-20,3.1751e-18,1.916e-17,2.9367e-25,5.3837e-23,2.4858e-20,6.0132e-18,3.6279e-17,3.1829e-21,1.3834e-19,2.6708e-16,2.5324e-17
0.048418,7.8451e-13,1.6812e-09,1.3651e-07,2.2042e-05,0.0014792,0.0023592,3.6582e-09,2.9503e-07,4.727e-05,0.0031331,0.0049172,1.6934e-09,1.3651e-07,2.2041e-05,0.0014791,0.0023592,9.3427e-06,0.00045117,0.032146,0.55964,0.2289,1.6913e-09,1.3652e-07,2.2042e-05,0.0014792,0.0023592,3.6782e-09,2.9503e-07,4.727e-05,0.0031331,0.0049172,1.6849e-09,1.3651e-07,2.2041e-05,0.0014791,0.0023591,1.141e-09,9.6523e-08,1.6609e-05,0.0012253,0.0021833,0.026991,1.1437e-05,3.9604e-10,4.8815e-08,1.8064e-07,3.905e-05,0.0027028,0.0047095,0.019948,0.0029465,0.0050961,0.021433,1.2026e-21,2.0403e-19,8.5958e-17,1.8766e-14,1.0204e-13,2.2759e-21,3.8648e-19,1.628e-16,3.5535e-14,1.9317e-13,1.2009e-21,2.0404e-19,8.596e-17,1.8767e-14,1.0204e-13,2.2778e-21,3.8648e-19,1.628e-16,3.5535e-14,1.9317e-13,2.0872e-17,8.38e-16,1.4525e-12,1.3751e-13
0.10332,6.7557e-12,9.8444e-09,6.8031e-07,8.6291e-05,0.0040837,0.004492,2.1324e-08,1.4612e-06,0.00018337,0.0085115,0.0091179,9.9267e-09,6.803e-07,8.6288e-05,0.0040836,0.004492,2.8591e-06,0.00016152,0.014853,0.39622,0.20081,9.9124e-09,6.8032e-07,8.6291e-05,0.0040837,0.0044921,2.1459e-08,1.4612e-06,0.00018337,0.0085115,0.009118,9.8691e-09,6.8029e-07,8.6287e-05,0.0040835,0.0044918,6.9714e-09,5.0654e-07,6.9804e-05,0.0037793,0.0048694,0.06377,1.4464e-05,3.0168e-09,3.2056e-07,9.9043e-07,0.00018434,0.0096904,0.011019,0.033762,0.010504,0.011794,0.035725,1.4891e-20,2.3381e-18,8.9784e-16,1.7662e-13,8.6458e-13,2.8177e-20,4.4282e-18,1.7001e-15,3.3437e-13,1.6364e-12,1.487e-20,2.3382e-18,8.9787e-16,1.7663e-13,8.6461e-13,2.8202e-20,4.4282e-18,1.7001e-15,3.3437e-13,1.6364e-12,2.1828e-16,8.1019e-15,1.2593e-11,1.1906e-12
3.6342e-08,2.2267e-20,4.3228e-17,5.3653e-15,1.5464e-12,2.1931e-10,7.7484e-10,2.8017e-16,3.3851e-14,9.4293e-12,1.281e-09,4.3194e-09,1.2795e-16,1.5441e-14,4.3158e-12,5.8891e-10,1.9956e-09,2.4616e-16,2.972e-14,8.3022e-12,1.1321e-09,3.8331e-09,0.31432,0.46103,0.0067386,3.3994e-06,5.9986e-07,2.8124e-16,3.3851e-14,9.4293e-12,1.281e-09,4.3194e-09,1.275e-16,1.5441e-14,4.3158e-12,5.889e-10,1.9956e-09,2.4521e-16,2.972e-14,8.3022e-12,1.1321e-09,3.8331e-09,1.6728e-08,2.1175e-11,1.5394e-17,2.7408e-15,1.5565e-14,4.8858e-12,6.1093e-10,2.3184e-09,1.8779e-08,6.7406e-10,2.5517e-09,2.0621e-08,1.2982e-29,2.7183e-27,1.4648e-24,4.1988e-22,3.005e-21,2.4581e-29,5.1507e-27,2.7753e-24,7.9543e-22,5.6921e-21,1.2968e-29,2.7184e-27,1.4649e-24,4.1989e-22,3.0051e-21,2.4598e-29,5.1507e-27,2.7753e-24,7.9543e-22,5.6921e-21,3.5459e-25,1.7636e-23,4.0624e-20,3.8629e-21
